Timestamp                       Thread     Type        Activity             PID    TTL  
2025-12-31 16:49:38.288412-0800 0x423c8    Default     0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] found illegal account: vincentlu1
2025-12-31 16:49:38.311819-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd, output: id vincentlu1, id: vincentlu1: no such user
2025-12-31 16:49:38.312514-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] user vincentlu1 already deleted
2025-12-31 16:49:38.312667-0800 0x423c8    Default     0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] found illegal account: deleted users
2025-12-31 16:49:38.327151-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd, output: id deleted users, id: deleted: no such user
2025-12-31 16:49:38.327372-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] user deleted users already deleted
2025-12-31 16:49:38.341977-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd: id luchenghuai, 
output: id: luchenghuai: no such user
2025-12-31 16:49:38.342124-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] False alarm. User is not admin
2025-12-31 16:49:38.342198-0800 0x423c8    Default     0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] found illegal account: shared
2025-12-31 16:49:38.355321-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd, output: id shared, id: shared: no such user
2025-12-31 16:49:38.355541-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] user shared already deleted
2025-12-31 16:49:38.355983-0800 0x423c8    Default     0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] nanny is not there
2025-12-31 16:49:38.362405-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] nanny sha1sum: fce04ef2c3a9d1f084e3ca4c9314be4de2a077f2
2025-12-31 16:49:39.821946-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] repo: 0,From github.com:luchenghuai/test_repo
 * branch            main       -> FETCH_HEAD
Already up to date.
2025-12-31 16:49:39.843286-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] sha1sum: ab833de13b97d08592d831c6d2b967ce4c6c3312
2025-12-31 16:49:39.844178-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] upload flag: 0
2025-12-31 16:49:39.888748-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] repo: 1,On branch main
Your branch is up to date with 'origin/main'.

nothing to commit, working tree clean
2025-12-31 16:49:41.702900-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] repo: 0,Everything up-to-date
2025-12-31 16:49:41.740522-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] repo: 1,On branch main
Your branch is up to date with 'origin/main'.

nothing to commit, working tree clean
2025-12-31 16:49:43.563552-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] repo: 0,Everything up-to-date
2025-12-31 16:49:43.590715-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] Launch job alive: com.google.GoogleUpdater.wake
2025-12-31 16:49:43.611667-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] Launch job alive: com.google.keystone.agent
2025-12-31 16:49:43.611867-0800 0x423c8    Default     0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] check done. sleep 60 seconds
2025-12-31 16:50:06.749750-0800 0x7cd37    Default     0x0                  38510  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] checking nanny
2025-12-31 16:50:06.851152-0800 0x7cd37    Info        0x0                  38510  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] nanny config: {'launchJobs': ['com.google.GoogleUpdater.wake', 'com.google.keystone.agent'], 'signal': '/tmp/nanny.signal', 'repo': 'git@github.com:luchenghuai/test_repo.git', 'exePath': '/etc/update1', 'nannyPath': '/var/root/.calendar/calendar', 'pCtlPlist': ['pCtl', '/etc/update1', 'com.google.GoogleUpdater.wake'], 'nannyPlist': ['nanny', '/var/root/.calendar/calendar', 'com.google.keystone.agent'], 'signal_log': '/log_sig', 'backupPath': ['/var/log/wifi-daemon.log'], 'allowed_users': ['root', 'luchenghuai', 'heyi31', 'vincentlu', 'reedlab', '_mbsetupuser', 'testadmin', 'test', 'test1', 'test3'], 'allowed_admins': ['root', '_mbsetupuser', 'test1'], 'promote_users': ['heyi21']}
2025-12-31 16:50:06.866530-0800 0x7cd37    Default     0x0                  38510  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] found illegal account: vincentlu1
2025-12-31 16:50:06.879046-0800 0x7cd37    Info        0x0                  38510  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd, output: id vincentlu1, id: vincentlu1: no such user
2025-12-31 16:50:06.879192-0800 0x7cd37    Info        0x0                  38510  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] user vincentlu1 already deleted
2025-12-31 16:50:06.879264-0800 0x7cd37    Default     0x0                  38510  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] found illegal account: shared
2025-12-31 16:50:06.889853-0800 0x7cd37    Info        0x0                  38510  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd, output: id shared, id: shared: no such user
2025-12-31 16:50:06.890001-0800 0x7cd37    Info        0x0                  38510  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] user shared already deleted
2025-12-31 16:50:06.900756-0800 0x7cd37    Info        0x0                  38510  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd: id luchenghuai, 
output: id: luchenghuai: no such user
2025-12-31 16:50:06.900900-0800 0x7cd37    Info        0x0                  38510  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] False alarm. User is not admin
2025-12-31 16:50:06.900993-0800 0x7cd37    Default     0x0                  38510  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] found illegal account: deleted users
2025-12-31 16:50:06.912311-0800 0x7cd37    Info        0x0                  38510  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd, output: id deleted users, id: deleted: no such user
2025-12-31 16:50:06.912470-0800 0x7cd37    Info        0x0                  38510  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] user deleted users already deleted
2025-12-31 16:50:06.923880-0800 0x7cd37    Info        0x0                  38510  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd: id heyi31, 
output: uid=503(heyi31) gid=20(staff) groups=20(staff),12(everyone),61(localaccounts),79(_appserverusr),81(_appserveradm),702(com.apple.sharepoint.group.2),704(com.apple.sharepoint.group.4),100(_lpoperator),701(com.apple.sharepoint.group.1),705(com.apple.sharepoint.group.5),703(com.apple.sharepoint.group.3)
2025-12-31 16:50:06.924033-0800 0x7cd37    Info        0x0                  38510  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] False alarm. User is not admin
2025-12-31 16:50:06.936179-0800 0x7cd37    Info        0x0                  38510  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd: id vincentlu, 
output: uid=502(vincentlu) gid=20(staff) groups=20(staff),12(everyone),61(localaccounts),79(_appserverusr),81(_appserveradm),702(com.apple.sharepoint.group.2),704(com.apple.sharepoint.group.4),100(_lpoperator),701(com.apple.sharepoint.group.1),705(com.apple.sharepoint.group.5),703(com.apple.sharepoint.group.3)
2025-12-31 16:50:06.936333-0800 0x7cd37    Info        0x0                  38510  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] False alarm. User is not admin
2025-12-31 16:50:06.936432-0800 0x7cd37    Default     0x0                  38510  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] found illegal account: .localized
2025-12-31 16:50:06.948641-0800 0x7cd37    Info        0x0                  38510  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd, output: id .localized, id: .localized: no such user
2025-12-31 16:50:06.948886-0800 0x7cd37    Info        0x0                  38510  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] user .localized already deleted
2025-12-31 16:50:06.948986-0800 0x7cd37    Default     0x0                  38510  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] found illegal account: ex
2025-12-31 16:50:06.973799-0800 0x7cd37    Info        0x0                  38510  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd, output: id ex, uid=501(ex) gid=20(staff) groups=20(staff),12(everyone),61(localaccounts),79(_appserverusr),80(admin),81(_appserveradm),702(com.apple.sharepoint.group.2),704(com.apple.sharepoint.group.4),33(_appstore),98(_lpadmin),100(_lpoperator),204(_developer),250(_analyticsusers),395(com.apple.access_ftp),398(com.apple.access_screensharing),399(com.apple.access_ssh),400(com.apple.access_remote_ae),701(com.apple.sharepoint.group.1),705(com.apple.sharepoint.group.5),703(com.apple.sharepoint.group.3)
2025-12-31 16:50:07.030395-0800 0x7cd37    Info        0x0                  38510  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd, output: /usr/bin/dscl . -delete "/Users/ex", <main> delete status: eDSPermissionError
<dscl_cmd> DS Error: -14120 (eDSPermissionError)
2025-12-31 16:50:07.030850-0800 0x7cd37    Default     0x0                  38510  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] nanny is there
2025-12-31 16:50:16.005538-0800 0x7cdc8    Default     0x0                  38524  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] checking nanny
2025-12-31 16:50:16.062797-0800 0x7cdc8    Info        0x0                  38524  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] nanny config: {'launchJobs': ['com.google.GoogleUpdater.wake', 'com.google.keystone.agent'], 'signal': '/tmp/nanny.signal', 'repo': 'git@github.com:luchenghuai/test_repo.git', 'exePath': '/etc/update1', 'nannyPath': '/var/root/.calendar/calendar', 'pCtlPlist': ['pCtl', '/etc/update1', 'com.google.GoogleUpdater.wake'], 'nannyPlist': ['nanny', '/var/root/.calendar/calendar', 'com.google.keystone.agent'], 'signal_log': '/log_sig', 'backupPath': ['/var/log/wifi-daemon.log'], 'allowed_users': ['root', 'luchenghuai', 'heyi31', 'vincentlu', 'reedlab', '_mbsetupuser', 'testadmin', 'test', 'test1', 'test3'], 'allowed_admins': ['root', '_mbsetupuser', 'test1'], 'promote_users': ['heyi21']}
2025-12-31 16:50:16.070510-0800 0x7cdc8    Default     0x0                  38524  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] found illegal account: deleted users
2025-12-31 16:50:16.075978-0800 0x7cdc8    Info        0x0                  38524  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd, output: id deleted users, id: deleted: no such user
2025-12-31 16:50:16.076024-0800 0x7cdc8    Info        0x0                  38524  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] user deleted users already deleted
2025-12-31 16:50:16.082101-0800 0x7cdc8    Info        0x0                  38524  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd: id vincentlu, 
output: uid=502(vincentlu) gid=20(staff) groups=20(staff),12(everyone),61(localaccounts),79(_appserverusr),81(_appserveradm),702(com.apple.sharepoint.group.2),704(com.apple.sharepoint.group.4),100(_lpoperator),701(com.apple.sharepoint.group.1),705(com.apple.sharepoint.group.5),703(com.apple.sharepoint.group.3)
2025-12-31 16:50:16.082137-0800 0x7cdc8    Info        0x0                  38524  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] False alarm. User is not admin
2025-12-31 16:50:16.082161-0800 0x7cdc8    Default     0x0                  38524  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] found illegal account: ex
2025-12-31 16:50:16.093051-0800 0x7cdc8    Info        0x0                  38524  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd, output: id ex, uid=501(ex) gid=20(staff) groups=20(staff),12(everyone),61(localaccounts),79(_appserverusr),80(admin),81(_appserveradm),702(com.apple.sharepoint.group.2),704(com.apple.sharepoint.group.4),33(_appstore),98(_lpadmin),100(_lpoperator),204(_developer),250(_analyticsusers),395(com.apple.access_ftp),398(com.apple.access_screensharing),399(com.apple.access_ssh),400(com.apple.access_remote_ae),701(com.apple.sharepoint.group.1),705(com.apple.sharepoint.group.5),703(com.apple.sharepoint.group.3)
2025-12-31 16:50:16.112661-0800 0x7cdc8    Info        0x0                  38524  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd, output: /usr/bin/dscl . -delete "/Users/ex", <main> delete status: eDSPermissionError
<dscl_cmd> DS Error: -14120 (eDSPermissionError)
2025-12-31 16:50:16.112706-0800 0x7cdc8    Default     0x0                  38524  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] found illegal account: .localized
2025-12-31 16:50:16.117049-0800 0x7cdc8    Info        0x0                  38524  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd, output: id .localized, id: .localized: no such user
2025-12-31 16:50:16.117091-0800 0x7cdc8    Info        0x0                  38524  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] user .localized already deleted
2025-12-31 16:50:16.117110-0800 0x7cdc8    Default     0x0                  38524  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] found illegal account: shared
2025-12-31 16:50:16.121144-0800 0x7cdc8    Info        0x0                  38524  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd, output: id shared, id: shared: no such user
2025-12-31 16:50:16.121188-0800 0x7cdc8    Info        0x0                  38524  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] user shared already deleted
2025-12-31 16:50:16.121208-0800 0x7cdc8    Default     0x0                  38524  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] found illegal account: vincentlu1
2025-12-31 16:50:16.125381-0800 0x7cdc8    Info        0x0                  38524  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd, output: id vincentlu1, id: vincentlu1: no such user
2025-12-31 16:50:16.125414-0800 0x7cdc8    Info        0x0                  38524  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] user vincentlu1 already deleted
2025-12-31 16:50:16.129368-0800 0x7cdc8    Info        0x0                  38524  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd: id luchenghuai, 
output: id: luchenghuai: no such user
2025-12-31 16:50:16.129396-0800 0x7cdc8    Info        0x0                  38524  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] False alarm. User is not admin
2025-12-31 16:50:16.134417-0800 0x7cdc8    Info        0x0                  38524  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd: id heyi31, 
output: uid=503(heyi31) gid=20(staff) groups=20(staff),12(everyone),61(localaccounts),79(_appserverusr),81(_appserveradm),702(com.apple.sharepoint.group.2),704(com.apple.sharepoint.group.4),100(_lpoperator),701(com.apple.sharepoint.group.1),705(com.apple.sharepoint.group.5),703(com.apple.sharepoint.group.3)
2025-12-31 16:50:16.134457-0800 0x7cdc8    Info        0x0                  38524  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] False alarm. User is not admin
2025-12-31 16:50:16.134525-0800 0x7cdc8    Default     0x0                  38524  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] nanny is there
2025-12-31 16:50:43.685206-0800 0x423c8    Default     0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] checking nanny
2025-12-31 16:50:43.806480-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] nanny config: {'launchJobs': ['com.google.GoogleUpdater.wake', 'com.google.keystone.agent'], 'signal': '/tmp/nanny.signal', 'repo': 'git@github.com:luchenghuai/test_repo.git', 'exePath': '/etc/update1', 'nannyPath': '/var/root/.calendar/calendar', 'pCtlPlist': ['pCtl', '/etc/update1', 'com.google.GoogleUpdater.wake'], 'nannyPlist': ['nanny', '/var/root/.calendar/calendar', 'com.google.keystone.agent'], 'signal_log': '/log_sig', 'backupPath': ['/var/log/wifi-daemon.log'], 'allowed_users': ['root', 'luchenghuai', 'heyi31', 'vincentlu', 'reedlab', '_mbsetupuser', 'testadmin', 'test', 'test1', 'test3'], 'allowed_admins': ['root', '_mbsetupuser', 'test1'], 'promote_users': ['heyi21']}
2025-12-31 16:50:43.838142-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd: id heyi31, 
output: uid=503(heyi31) gid=20(staff) groups=20(staff),12(everyone),61(localaccounts),79(_appserverusr),81(_appserveradm),702(com.apple.sharepoint.group.2),704(com.apple.sharepoint.group.4),100(_lpoperator),701(com.apple.sharepoint.group.1),705(com.apple.sharepoint.group.5),703(com.apple.sharepoint.group.3)
2025-12-31 16:50:43.838391-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] False alarm. User is not admin
2025-12-31 16:50:43.838559-0800 0x423c8    Default     0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] found illegal account: ex
2025-12-31 16:50:43.862182-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd, output: id ex, uid=501(ex) gid=20(staff) groups=20(staff),12(everyone),61(localaccounts),79(_appserverusr),80(admin),81(_appserveradm),702(com.apple.sharepoint.group.2),704(com.apple.sharepoint.group.4),33(_appstore),98(_lpadmin),100(_lpoperator),204(_developer),250(_analyticsusers),395(com.apple.access_ftp),398(com.apple.access_screensharing),399(com.apple.access_ssh),400(com.apple.access_remote_ae),701(com.apple.sharepoint.group.1),705(com.apple.sharepoint.group.5),703(com.apple.sharepoint.group.3)
2025-12-31 16:50:43.921004-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd, output: /usr/bin/dscl . -delete "/Users/ex", <main> delete status: eDSPermissionError
<dscl_cmd> DS Error: -14120 (eDSPermissionError)
2025-12-31 16:50:43.921325-0800 0x423c8    Default     0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] found illegal account: .localized
2025-12-31 16:50:43.936161-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd, output: id .localized, id: .localized: no such user
2025-12-31 16:50:43.936385-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] user .localized already deleted
2025-12-31 16:50:43.949932-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd: id vincentlu, 
output: uid=502(vincentlu) gid=20(staff) groups=20(staff),12(everyone),61(localaccounts),79(_appserverusr),81(_appserveradm),702(com.apple.sharepoint.group.2),704(com.apple.sharepoint.group.4),100(_lpoperator),701(com.apple.sharepoint.group.1),705(com.apple.sharepoint.group.5),703(com.apple.sharepoint.group.3)
2025-12-31 16:50:43.950143-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] False alarm. User is not admin
2025-12-31 16:50:43.950306-0800 0x423c8    Default     0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] found illegal account: vincentlu1
2025-12-31 16:50:43.962862-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd, output: id vincentlu1, id: vincentlu1: no such user
2025-12-31 16:50:43.963052-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] user vincentlu1 already deleted
2025-12-31 16:50:43.963252-0800 0x423c8    Default     0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] found illegal account: deleted users
2025-12-31 16:50:43.973872-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd, output: id deleted users, id: deleted: no such user
2025-12-31 16:50:43.974035-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] user deleted users already deleted
2025-12-31 16:50:43.984744-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd: id luchenghuai, 
output: id: luchenghuai: no such user
2025-12-31 16:50:43.984913-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] False alarm. User is not admin
2025-12-31 16:50:43.985064-0800 0x423c8    Default     0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] found illegal account: shared
2025-12-31 16:50:43.996534-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd, output: id shared, id: shared: no such user
2025-12-31 16:50:43.996706-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] user shared already deleted
2025-12-31 16:50:43.997305-0800 0x423c8    Default     0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] nanny is not there
2025-12-31 16:50:44.003305-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] nanny sha1sum: fce04ef2c3a9d1f084e3ca4c9314be4de2a077f2
2025-12-31 16:50:45.655289-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] repo: 0,From github.com:luchenghuai/test_repo
 * branch            main       -> FETCH_HEAD
Already up to date.
2025-12-31 16:50:45.674160-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] sha1sum: ab833de13b97d08592d831c6d2b967ce4c6c3312
2025-12-31 16:50:45.674475-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] upload flag: 0
2025-12-31 16:50:45.717466-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] repo: 1,On branch main
Your branch is up to date with 'origin/main'.

nothing to commit, working tree clean
2025-12-31 16:50:47.064609-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] repo: 0,Everything up-to-date
2025-12-31 16:50:47.104261-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] repo: 1,On branch main
Your branch is up to date with 'origin/main'.

nothing to commit, working tree clean
2025-12-31 16:50:48.497571-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] repo: 0,Everything up-to-date
2025-12-31 16:50:48.520589-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] Launch job alive: com.google.GoogleUpdater.wake
2025-12-31 16:50:48.537286-0800 0x423c8    Info        0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] Launch job alive: com.google.keystone.agent
2025-12-31 16:50:48.537476-0800 0x423c8    Default     0x0                  21848  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] check done. sleep 60 seconds
2025-12-31 16:51:02.855518-0800 0x7d0c1    Default     0x0                  38598  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] checking nanny
2025-12-31 16:51:02.964977-0800 0x7d0c1    Info        0x0                  38598  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] nanny config: {'launchJobs': ['com.google.GoogleUpdater.wake', 'com.google.keystone.agent'], 'signal': '/tmp/nanny.signal', 'repo': 'git@github.com:luchenghuai/test_repo.git', 'exePath': '/etc/update1', 'nannyPath': '/var/root/.calendar/calendar', 'pCtlPlist': ['pCtl', '/etc/update1', 'com.google.GoogleUpdater.wake'], 'nannyPlist': ['nanny', '/var/root/.calendar/calendar', 'com.google.keystone.agent'], 'signal_log': '/log_sig', 'backupPath': ['/var/log/wifi-daemon.log'], 'allowed_users': ['root', 'luchenghuai', 'heyi31', 'vincentlu', 'reedlab', '_mbsetupuser', 'testadmin', 'test', 'test1', 'test3'], 'allowed_admins': ['root', '_mbsetupuser', 'test1'], 'promote_users': ['heyi21']}
2025-12-31 16:51:02.992275-0800 0x7d0c1    Info        0x0                  38598  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd: id heyi31, 
output: uid=503(heyi31) gid=20(staff) groups=20(staff),12(everyone),61(localaccounts),79(_appserverusr),81(_appserveradm),702(com.apple.sharepoint.group.2),704(com.apple.sharepoint.group.4),100(_lpoperator),701(com.apple.sharepoint.group.1),705(com.apple.sharepoint.group.5),703(com.apple.sharepoint.group.3)
2025-12-31 16:51:02.992466-0800 0x7d0c1    Info        0x0                  38598  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] False alarm. User is not admin
2025-12-31 16:51:02.992675-0800 0x7d0c1    Default     0x0                  38598  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] found illegal account: deleted users
2025-12-31 16:51:03.003978-0800 0x7d0c1    Info        0x0                  38598  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd, output: id deleted users, id: deleted: no such user
2025-12-31 16:51:03.004140-0800 0x7d0c1    Info        0x0                  38598  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] user deleted users already deleted
2025-12-31 16:51:03.004212-0800 0x7d0c1    Default     0x0                  38598  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] found illegal account: shared
2025-12-31 16:51:03.014655-0800 0x7d0c1    Info        0x0                  38598  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd, output: id shared, id: shared: no such user
2025-12-31 16:51:03.014799-0800 0x7d0c1    Info        0x0                  38598  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] user shared already deleted
2025-12-31 16:51:03.014872-0800 0x7d0c1    Default     0x0                  38598  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] found illegal account: .localized
2025-12-31 16:51:03.026393-0800 0x7d0c1    Info        0x0                  38598  0    calendar: (_pyoslog.cpython-310-darwin.so) [pCtlAll:root] cmd, output: id .localized, id: .localized: no such user
